Symbol,RSI,MACD_Latest,MACD_1D,Signal_Latest,Signal_1D,Histogram_Trend,EMA20,EMA50,EMA100,Price_1W,Price_1M,Price_3M
CYIENT.NS,49.796986567761095,-0.8521783596370369,-0.871717338393637,-1.768390482120861,-1.9974435127418169,-0.2095140518643559,1147.3292689479256,1155.6597419238983,1181.418437662318,1169.199951171875,1167.0,1165.9974365234375
CRISIL.NS,37.09205495781899,-94.81391883250672,-95.55820519716599,-91.08064526510964,-90.14732687326037,1.6776047565085435,4486.862349640512,4648.0672263841925,4814.25328365255,4449.2998046875,4652.7001953125,4948.99169921875
GODFRYPHLP.NS,40.8522095603413,-86.8474998746592,-88.8018972935597,-89.77346599108328,-90.50495752018931,1.2229058897944753,2848.5167088280473,2995.7507845588543,3026.6517658859016,2732.300048828125,3011.39990234375,3621.24169921875
BSOFT.NS,68.94479894427467,14.737881310605985,14.408000840256705,11.779450540262141,11.03984284767618,-0.4097272222366808,406.2841904417825,389.88656622391795,388.8192707061413,432.75,394.5924072265625,371.4892272949219
NUVOCO.NS,28.38692789798658,-13.926238274580896,-13.900339372989265,-13.871265019689618,-13.857521705966796,-0.012155587868809548,356.6878287043171,380.1516998734611,390.0599470160559,351.1499938964844,374.3999938964844,453.25
WELSPUNLIV.NS,52.94024226472329,1.5139490754584983,1.489708502011183,1.9745148074135412,2.089656240402302,0.1393820064360758,135.9529011659234,132.2214828359719,130.25733236140115,134.6999969482422,139.32000732421875,114.25
IOC.NS,36.38261557976073,-0.2873170172512971,-0.11556224507000934,0.4691047909014115,0.6582102429395886,0.017350679856889428,163.96071213479735,160.9506236808979,155.05422142526564,163.66000366210938,172.3000030517578,140.94000244140625
MAZDOCK.NS,27.91349794038979,-71.8376452718071,-67.75425286842665,-49.147386232590144,-43.474821472785905,1.5891723564237807,2620.723068980264,2706.046325980741,2763.5211365225346,2616.300048828125,2757.699951171875,2675.70947265625
AEGISVOPAK.NS,35.7437897746742,-5.67879126005306,-5.269815177367093,-3.343444906083559,-2.759608317591184,0.17486050580640766,258.3048271574522,262.11579390532313,259.9518166632474,259.6000061035156,270.6499938964844,243.4600067138672
TATATECH.NS,36.659578892534725,-8.975216079001484,-8.641726286618677,-6.285211286077347,-5.612710087846313,0.3390114058482272,668.8605368955219,679.41380190365,689.5220422700299,666.4500122070312,696.0999755859375,678.2000122070312
NAVINFLUOR.NS,68.49318108231667,71.19541379100792,53.19754411543545,85.52936067696766,89.11284739845757,21.581356397062393,5801.449430328333,5566.569747131815,5264.542250174671,5772.0,6022.5,4765.60107421875
HOMEFIRST.NS,70.15726856778647,-10.385741738249862,-15.676333260552383,-20.73174220728088,-23.318242324538634,2.7040914050447675,1145.9043750633434,1176.873638211753,1201.3227653473784,1094.0999755859375,1150.699951171875,1254.300048828125
